lambda,t,N
7.925967e-01,1.753255e+00,2.491688e-01
5.994683e-01,2.851065e+00,1.810244e-01
1.899086e+00,1.150030e+00,1.125895e-01
7.609767e-01,1.395849e+00,3.456915e-01
1.624979e+00,9.642715e-01,2.086867e-01
8.318344e-01,1.044077e+00,4.195807e-01
1.525117e+00,2.570870e+00,1.982369e-02
1.084555e+00,1.319495e+00,2.390544e-01
3.552174e-01,2.606540e+00,3.961793e-01
1.565206e+00,5.646877e-01,4.131881e-01
5.500835e-01,5.292756e-01,7.474067e-01
1.388821e+00,1.106973e+00,2.149417e-01
1.138864e+00,2.550257e+00,5.478179e-02
1.531611e+00,1.479683e-01,7.972157e-01
1.234163e+00,2.373220e+00,5.345362e-02
1.499938e+00,2.744792e-01,6.625217e-01
6.327003e-01,2.747215e+00,1.758430e-01
1.485573e+00,2.274930e+00,3.406195e-02
1.223292e+00,2.749769e+00,3.460456e-02
1.288800e+00,1.819857e+00,9.580594e-02
1.295862e+00,4.843241e-01,5.338624e-01
1.366140e+00,1.027078e+00,2.458257e-01
8.203605e-01,2.780291e+00,1.021982e-01
4.158906e-01,1.596994e+00,5.146980e-01
1.529478e+00,3.316134e-02,9.505452e-01
5.534844e-01,5.957612e-01,7.191074e-01
2.339685e-01,2.701776e+00,5.314584e-01
1.972787e+00,9.223507e-01,1.620903e-01
8.084364e-01,2.454233e+00,1.375055e-01
6.538966e-01,9.052891e-01,5.532388e-01
1.115547e+00,1.494857e+00,1.887025e-01
7.565374e-01,6.340290e-01,6.189897e-01
1.643049e+00,7.325544e-01,3.001051e-01
1.650018e+00,1.979071e+00,3.817775e-02
8.364964e-01,5.696335e-01,6.209552e-01
1.697604e+00,1.905316e+00,3.938101e-02
7.161970e-01,2.432300e+00,1.751687e-01
1.489129e+00,2.267161e+00,3.418067e-02
1.284375e+00,2.052827e+00,7.160429e-02
6.596793e-01,4.236870e-01,7.561636e-01
1.668693e+00,1.483952e+00,8.405704e-02
8.353276e-01,7.932887e-01,5.154804e-01
8.706900e-01,2.011327e-01,8.393527e-01
1.402998e+00,6.497228e-01,4.018968e-01
1.435817e+00,2.328796e+00,3.530525e-02
2.297239e-01,8.174472e-01,8.287911e-01
8.692206e-01,2.304582e+00,1.349042e-01
1.212300e+00,1.692917e+00,1.284362e-01
1.786857e+00,1.505815e+00,6.783510e-02
1.879567e-01,1.549628e+00,7.473191e-01
5.308729e-01,2.067582e+00,3.336631e-01
2.867341e-01,2.608950e+00,4.732768e-01
9.571219e-01,5.877601e-01,5.697498e-01
4.167099e-01,6.903923e-01,7.499915e-01
1.736964e+00,2.757682e+00,8.312493e-03
6.278507e-01,2.958061e+00,1.561059e-01
1.329794e+00,3.862912e-01,5.982851e-01
1.108316e+00,1.104619e+00,2.939730e-01
1.588740e+00,1.764663e+00,6.059211e-02
1.272426e+00,2.110844e-01,7.644573e-01
1.716238e+00,9.511694e-01,1.954535e-01
4.242368e-01,1.332844e-01,9.450248e-01
5.265789e-01,2.198438e-01,8.906844e-01
1.195474e+00,2.145454e+00,7.693199e-02
1.720918e+00,1.782900e+00,4.650362e-02
8.258881e-01,4.433571e-01,6.933895e-01
1.733879e+00,3.996896e-01,5.000670e-01
4.987280e-01,3.871989e-01,8.243938e-01
1.406297e+00,1.389375e+00,1.417241e-01
1.962007e-01,1.242990e+00,7.835851e-01
1.571572e+00,1.751275e+00,6.378384e-02
9.072332e-01,1.902270e+00,1.780300e-01
1.321837e+00,2.428621e+00,4.034688e-02
2.241271e-01,2.995791e+00,5.109733e-01
6.366049e-01,2.460346e+00,2.088230e-01
9.584765e-01,1.735000e-01,8.467958e-01
1.830182e+00,1.380539e+00,7.992733e-02
6.649906e-01,2.650029e+00,1.716592e-01
1.936795e+00,5.824956e-01,3.236235e-01
4.654568e-01,3.080417e-02,9.857643e-01
5.607451e-01,1.018088e+00,5.650237e-01
9.559154e-01,1.302442e+00,2.879340e-01
1.150199e+00,1.507679e+00,1.765534e-01
1.110865e+00,2.450899e+00,6.570259e-02
1.257824e+00,4.832637e-01,5.445146e-01
1.714257e+00,1.943762e+00,3.571774e-02
1.593363e+00,5.453465e-01,4.193981e-01
9.760356e-01,1.970358e+00,1.461475e-01
1.869304e+00,2.056951e+00,2.138497e-02
1.199998e+00,1.704399e+00,1.293445e-01
1.757628e+00,9.947829e-01,1.740421e-01
2.864873e-01,1.263558e+00,6.962871e-01
1.583611e+00,2.219166e+00,2.976879e-02
5.324421e-01,6.987359e-01,6.893291e-01
7.501389e-01,2.639456e+00,1.380749e-01
9.176342e-01,2.609547e+00,9.120826e-02
1.593923e+00,6.293354e-01,3.667364e-01
8.854954e-01,2.621287e+00,9.816188e-02
1.613238e+00,2.669363e+00,1.348310e-02
4.209945e-01,1.277431e+00,5.840366e-01
1.770562e+00,2.623805e+00,9.603690e-03
1.760770e+00,2.022129e+00,2.842450e-02
1.411051e+00,1.881332e-01,7.668489e-01
2.164618e-01,2.885555e+00,5.354690e-01
1.927904e+00,1.103489e+00,1.191442e-01
1.660538e+00,6.620001e-01,3.331120e-01
6.523142e-01,1.762658e+00,3.166979e-01
1.130998e+00,7.130192e-01,4.464522e-01
1.730922e+00,4.049175e-01,4.961481e-01
1.671971e+00,5.458513e-01,4.014599e-01
2.927299e-01,1.660251e+00,6.150786e-01
1.726937e+00,3.003067e-01,5.953470e-01
1.116448e-01,3.238618e-01,9.644884e-01
1.928975e+00,1.251698e+00,8.941261e-02
1.391488e+00,1.932020e+00,6.799081e-02
1.464947e+00,2.589645e+00,2.251231e-02
1.705232e+00,5.674783e-01,3.799628e-01
1.783382e+00,1.280710e-01,7.958062e-01
3.062435e-01,2.553026e+00,4.575598e-01
5.616823e-01,2.089317e+00,3.092726e-01
1.735290e+00,1.940312e+00,3.449287e-02
1.550945e+00,2.466621e+00,2.180550e-02
3.471118e-01,8.073365e-01,7.556054e-01
8.165100e-01,2.785760e+00,1.028380e-01
2.065997e-01,1.184725e+00,7.828894e-01
2.785649e-01,2.038114e+00,5.668010e-01
1.588335e+00,4.475622e-01,4.912124e-01
3.458530e-01,2.291807e-01,9.237971e-01
1.626951e+00,2.461352e+00,1.823341e-02
7.288201e-01,2.095451e+00,2.171414e-01
3.137264e-01,2.995183e+00,3.907575e-01
1.305776e-01,4.803236e-02,9.937477e-01
1.610239e+00,3.664297e-01,5.543055e-01
6.449752e-01,1.553686e+00,3.671116e-01
1.246106e+00,2.785564e+00,3.108254e-02
1.848067e+00,1.961289e+00,2.665991e-02
1.650363e+00,2.212057e+00,2.597301e-02
1.424929e+00,1.027480e+00,2.312890e-01
1.202461e+00,2.959911e+00,2.846220e-02
1.807912e+00,1.908554e-01,7.081851e-01
5.172687e-01,2.158695e+00,3.273827e-01
1.812523e-01,1.398405e+00,7.761076e-01
1.632220e+00,2.083186e+00,3.336604e-02
2.330876e-01,1.182832e+00,7.590380e-01
1.695228e+00,1.717820e+00,5.436168e-02
7.685421e-01,1.597317e+00,2.929933e-01
2.035627e-01,5.745550e-01,8.896226e-01
1.183426e+00,1.677980e+00,1.372756e-01
1.330783e+00,7.983654e-01,3.456076e-01
1.988650e+00,1.034911e+00,1.276995e-01
1.535276e-01,2.042756e+00,7.307972e-01
3.870020e-01,1.655580e+00,5.269168e-01
1.896918e+00,2.552877e+00,7.886536e-03
1.409915e+00,3.475318e-01,6.126324e-01
7.956330e-01,1.069004e+00,4.271866e-01
1.078261e+00,2.868165e+00,4.538237e-02
2.916142e-01,4.630849e-01,8.736791e-01
1.798980e-01,2.495670e+00,6.382877e-01
1.888721e+00,1.337354e-01,7.767872e-01
1.753217e-01,1.528154e+00,7.649700e-01
4.375608e-01,1.684900e-01,9.289275e-01
1.800566e+00,8.018430e-03,9.856660e-01
1.355666e+00,2.791369e+00,2.272787e-02
1.827191e+00,2.170819e+00,1.893959e-02
8.757438e-01,1.333973e+00,3.109203e-01
1.568574e+00,1.920790e+00,4.914889e-02
4.418047e-01,3.233287e-01,8.668857e-01
7.208594e-01,1.162588e+00,4.325478e-01
1.415480e+00,1.238875e-01,8.391546e-01
4.919897e-01,2.306477e+00,3.214984e-01
6.369704e-01,2.862976e-01,8.332987e-01
1.679834e+00,2.745047e+00,9.939651e-03
1.404649e+00,2.025744e+00,5.810749e-02
1.883303e+00,2.956015e+00,3.821661e-03
1.211208e+00,1.816655e+00,1.107647e-01
1.444766e+00,2.374868e+00,3.235042e-02
1.617032e+00,8.429148e-01,2.558867e-01
1.511322e+00,1.861588e+00,5.999714e-02
1.870646e+00,1.078176e+00,1.330692e-01
1.292431e+00,9.470749e-01,2.940431e-01
1.730721e+00,6.154779e-01,3.446518e-01
9.479486e-01,4.617295e-01,6.455221e-01
7.743305e-01,2.540294e+00,1.398720e-01
1.819763e-01,1.075609e+00,8.222298e-01
5.369856e-01,2.984617e+00,2.013529e-01
1.135166e+00,1.792527e+00,1.307047e-01
5.878704e-01,1.326622e+00,4.584603e-01
1.920229e-01,2.955090e+00,5.669723e-01
1.956252e+00,2.687081e+00,5.212964e-03
1.439570e+00,2.324584e+00,3.521086e-02
1.237731e+00,1.309506e+00,1.977371e-01
1.117199e+00,1.672482e+00,1.543558e-01
1.397980e+00,1.816721e+00,7.888700e-02
5.416646e-01,2.555865e+00,2.504686e-01
3.048842e-01,1.261040e+00,6.808107e-01
1.090350e+00,8.209965e-01,4.085367e-01
1.216312e+00,1.765137e+00,1.168390e-01
1.031502e+00,1.638813e-01,8.444718e-01
5.475163e-01,1.543241e+00,4.295790e-01
8.846289e-01,2.473539e+00,1.121225e-01
9.158973e-01,2.961310e+00,6.638690e-02
2.323256e-01,2.434614e+00,5.680061e-01
7.434968e-01,1.174143e-01,9.164047e-01
1.634154e+00,1.802741e+00,5.255184e-02
1.510082e+00,1.122703e+00,1.835307e-01
7.797022e-01,2.977032e+00,9.815585e-02
7.690356e-01,2.935435e+00,1.046165e-01
1.864307e+00,1.466480e+00,6.496095e-02
1.763954e+00,1.629570e+00,5.644515e-02
8.378935e-01,1.855840e+00,2.111901e-01
1.668559e+00,1.063524e+00,1.695593e-01
1.953178e+00,1.300738e+00,7.882129e-02
1.356425e+00,1.142324e+00,2.123590e-01
5.527674e-01,3.307715e-01,8.329016e-01
6.585091e-01,1.981023e-01,8.776985e-01
1.770859e-01,1.698334e-01,9.703727e-01
1.490047e+00,1.022702e+00,2.178661e-01
1.034442e+00,2.870400e+00,5.134123e-02
7.643428e-01,2.058334e+00,2.073655e-01
1.041077e+00,2.051970e+00,1.180959e-01
4.747558e-01,1.013644e+00,6.180207e-01
1.729138e+00,1.080599e+00,1.543543e-01
1.792565e+00,1.512636e+00,6.643717e-02
3.492226e-01,6.573969e-01,7.948691e-01
1.791813e+00,2.631969e+00,8.950944e-03
3.140329e-01,6.105223e-01,8.255346e-01
1.090508e+00,1.523054e+00,1.899676e-01
1.770706e-01,9.128941e-01,8.507417e-01
1.503981e+00,1.633661e+00,8.569198e-02
9.821827e-01,1.934552e+00,1.495561e-01
9.877050e-01,4.857141e-01,6.189429e-01
7.626292e-01,2.374813e+00,1.634740e-01
3.469735e-01,1.408577e+00,6.133995e-01
7.306400e-01,5.499553e-01,6.691016e-01
2.108201e-01,2.595788e+00,5.785419e-01
4.528939e-01,2.782998e+00,2.835398e-01
2.463808e-01,2.320546e+00,5.645435e-01
1.212445e+00,1.060006e+00,2.765957e-01
9.883775e-01,1.275254e+00,2.835314e-01
1.802518e+00,1.235966e+00,1.077597e-01
8.001313e-01,5.409386e-01,6.486760e-01
1.550250e+00,1.014994e+00,2.073194e-01
2.131522e-01,1.953825e+00,6.593755e-01
1.896336e-01,2.872686e+00,5.799824e-01
2.175112e-01,2.631413e+00,5.641915e-01
6.057230e-01,5.859655e-01,7.012205e-01
1.251693e+00,1.162028e+00,2.335166e-01
1.516912e+00,2.617759e+00,1.885626e-02
1.982690e+00,5.325020e-01,3.479188e-01
1.052775e+00,2.780548e+00,5.354183e-02
1.750382e+00,2.974442e+00,5.481314e-03
8.400989e-01,5.631356e-01,6.230742e-01
1.554654e+00,2.502482e+00,2.043524e-02
1.879791e+00,2.182924e+00,1.651575e-02
1.253884e+00,2.675878e+00,3.490099e-02
2.254845e-01,9.810772e-01,8.015422e-01
1.557101e+00,1.751146e+00,6.543412e-02
1.761024e+00,1.425177e+00,8.128688e-02
1.782427e+00,1.308197e+00,9.712423e-02
1.278787e+00,4.716359e-01,5.471011e-01
4.695301e-01,6.564798e-01,7.347412e-01
1.456695e+00,1.541721e+00,1.058409e-01
1.573501e+00,8.931841e-01,2.452625e-01
5.407317e-01,4.917151e-01,7.665266e-01
1.569572e-01,5.329346e-03,9.991639e-01
5.501895e-01,2.101319e+00,3.147038e-01
3.026948e-01,2.222815e-01,9.349302e-01
5.874133e-01,2.353382e+00,2.509735e-01
1.992789e+00,2.329780e+00,9.631080e-03
5.030223e-01,9.022393e-01,6.351803e-01
6.381852e-01,1.865468e+00,3.040650e-01
1.480874e+00,1.261262e+00,1.544677e-01
1.728160e+00,2.069042e+00,2.799765e-02
8.399753e-01,2.226252e+00,1.541242e-01
3.905616e-01,2.714823e+00,3.463500e-01
8.401579e-01,4.383552e-01,6.919182e-01
9.933129e-01,2.374724e+00,9.452946e-02
9.744851e-01,9.526476e-01,3.952089e-01
9.184231e-01,2.195829e+00,1.330940e-01
1.578139e-01,2.444318e+00,6.799422e-01
1.762211e+00,1.526867e+00,6.783608e-02
1.341614e+00,2.405466e+00,3.966811e-02
1.756663e+00,2.259979e+00,1.887303e-02
1.785865e+00,2.129423e+00,2.230682e-02
1.816524e-01,1.818177e+00,7.187252e-01
4.322177e-01,1.056158e+00,6.335034e-01
4.067692e-01,2.924270e+00,3.043725e-01
1.012998e+00,1.757126e+00,1.686438e-01
1.418271e+00,4.867463e-01,5.014066e-01
1.877983e-01,1.933421e+00,6.955217e-01
4.972997e-01,7.268849e-01,6.966448e-01
1.915287e+00,8.661888e-01,1.903292e-01
1.413065e+00,3.326553e-01,6.249625e-01
7.528532e-01,2.912822e+00,1.115896e-01
1.869475e+00,2.157106e+00,1.772718e-02
1.874113e+00,1.570624e+00,5.267953e-02
2.691067e-01,7.837730e-01,8.098400e-01
8.116950e-01,1.399857e+00,3.210185e-01
1.022104e+00,1.969268e+00,1.336144e-01
1.843840e+00,1.575411e+00,5.475942e-02
1.312556e+00,1.460976e+00,1.469573e-01
4.885030e-01,2.146399e+00,3.504552e-01
1.855365e+00,2.371770e+00,1.227120e-02
1.266570e+00,2.779323e+00,2.959335e-02
1.248650e+00,2.891292e+00,2.704614e-02
7.979719e-01,1.763614e+00,2.447999e-01
5.859725e-01,2.105888e+00,2.911280e-01
1.626711e+00,7.782191e-01,2.819747e-01
2.981040e-01,1.355295e+00,6.676315e-01
1.757845e+00,1.690730e-01,7.428923e-01
1.254075e+00,1.308707e+00,1.937441e-01
1.036126e+00,2.115714e+00,1.116769e-01
1.157595e-01,2.474330e+00,7.509418e-01
3.937088e-01,1.745996e+00,5.028748e-01
2.728643e-01,7.563196e-01,8.135299e-01
1.056263e+00,2.147235e+00,1.035143e-01
2.991023e-01,1.963471e+00,5.558378e-01
1.305987e+00,2.486763e+00,3.886426e-02
1.763703e+00,2.716384e+00,8.305024e-03
2.611996e-01,7.563977e-01,8.207221e-01
1.997626e+00,2.575158e+00,5.833120e-03
1.735757e+00,1.644461e+00,5.759134e-02
1.601412e+00,5.923245e-01,3.873001e-01
8.546311e-01,2.135545e+00,1.612010e-01
1.824999e+00,7.997216e-01,2.323545e-01
1.467546e+00,7.583164e-01,3.286165e-01
8.170173e-01,5.589285e-01,6.333993e-01
1.743774e+00,2.131475e+00,2.431139e-02
4.406213e-01,1.975739e+00,4.187201e-01
1.526815e+00,4.086949e-01,5.357962e-01
1.414679e+00,1.619558e-01,7.952367e-01
7.209976e-01,9.183399e-01,5.157563e-01
6.880809e-01,2.898384e+00,1.361059e-01
1.791216e+00,2.047994e+00,2.551728e-02
4.129795e-01,2.407565e+00,3.699916e-01
1.674685e+00,2.691429e+00,1.102824e-02
1.842757e+00,7.682316e-01,2.427644e-01
9.896070e-01,1.640613e+00,1.971950e-01
3.350058e-01,1.644813e+00,5.763604e-01
1.244592e+00,2.880529e+00,2.773434e-02
8.160728e-01,2.473821e+00,1.328124e-01
8.037381e-01,8.248580e-01,5.153187e-01
7.117439e-01,1.154590e+00,4.396519e-01
1.785039e+00,5.578651e-01,3.694237e-01
8.652714e-01,9.596282e-01,4.359016e-01
1.126281e+00,2.094940e+00,9.446831e-02
1.982346e-01,7.300819e-02,9.856315e-01
1.521550e+00,4.985566e-01,4.683315e-01
1.661307e+00,2.097600e+00,3.066114e-02
1.673617e+00,1.353267e+00,1.038455e-01
4.507600e-01,1.762796e+00,4.517629e-01
2.059381e-01,9.314010e-01,8.254629e-01
1.409153e-01,6.471685e-01,9.128388e-01
7.213736e-01,2.959279e+00,1.182746e-01
1.970504e+00,2.867531e+00,3.515830e-03
9.231354e-01,9.144588e-01,4.299143e-01
1.069800e+00,2.816360e+00,4.914686e-02
6.774931e-01,1.231156e-01,9.199739e-01
5.538384e-01,1.851154e+00,3.587102e-01
1.654841e+00,8.198875e-01,2.574876e-01
1.941039e+00,2.683685e+00,5.466393e-03
1.155986e+00,1.844108e+00,1.186279e-01
8.819114e-01,8.865155e-01,4.575687e-01
3.344246e-01,3.190468e-01,8.987979e-01
3.471709e-01,8.476614e-01,7.450653e-01
1.115814e+00,9.672631e-01,3.398382e-01
1.629492e+00,6.867645e-01,3.265810e-01
4.749682e-01,2.231981e+00,3.464143e-01
1.669039e+00,1.823590e+00,4.766091e-02
1.926921e-01,1.747972e+00,7.140371e-01
1.123017e+00,2.457298e+00,6.331786e-02
1.676007e+00,4.158208e-01,4.981178e-01
1.368555e+00,2.384132e-01,7.216020e-01
1.323838e+00,2.640785e+00,3.031930e-02
9.659473e-01,1.612167e+00,2.107109e-01
1.954431e+00,3.471877e-02,9.343956e-01
3.979908e-01,1.600063e+00,5.289770e-01
1.706901e+00,2.848671e+00,7.731904e-03
1.947645e+00,1.520721e+00,5.172449e-02
1.773377e+00,1.427632e-01,7.763336e-01
1.846126e-01,1.093362e+00,8.172189e-01
1.110858e+00,2.164286e+00,9.033635e-02
3.209768e-01,2.057299e+00,5.166729e-01
9.547378e-01,1.790508e+00,1.809625e-01
1.405893e+00,2.637332e+00,2.453128e-02
6.774865e-01,1.540886e+00,3.520685e-01
1.612333e+00,2.864686e+00,9.864358e-03
1.242691e-01,3.632587e-02,9.954960e-01
2.642547e-01,1.549314e+00,6.640396e-01
3.307979e-01,2.841562e+00,3.906346e-01
1.625046e+00,1.742090e+00,5.895526e-02
1.491735e+00,2.763088e+00,1.621537e-02
1.594459e+00,4.720792e-01,4.710878e-01
4.686666e-01,2.319358e+00,3.372248e-01
1.392618e-01,9.145351e-01,8.804169e-01
1.481199e+00,2.202456e+00,3.830113e-02
3.998695e-01,2.530715e+00,3.635073e-01
3.349600e-01,6.467622e-01,8.052202e-01
6.067721e-01,1.614460e+00,3.754579e-01
1.940808e+00,1.886043e+00,2.572101e-02
3.002655e-01,2.345762e+00,4.944291e-01
1.065276e+00,2.807472e+00,5.025057e-02
9.399184e-01,1.804142e+00,1.834623e-01
2.692564e-01,1.868766e-02,9.949809e-01
1.978743e+00,1.775299e-01,7.037824e-01
4.848812e-01,1.148762e+00,5.729177e-01
3.776429e-01,1.845905e+00,4.980311e-01
1.337924e+00,1.822319e+00,8.732448e-02
8.614797e-01,1.970799e-01,8.438502e-01
9.180966e-01,1.187581e+00,3.361110e-01
1.671686e+00,2.083091e+00,3.073745e-02
6.054491e-01,1.442190e-01,9.163863e-01
1.763659e+00,1.276592e+00,1.052440e-01
1.023146e-01,1.033216e+00,8.996828e-01
1.432522e+00,8.851224e-01,2.814059e-01
1.305967e+00,7.466424e-01,3.771582e-01
3.408248e-01,4.006707e-01,8.723553e-01
4.196338e-01,1.877730e+00,4.547721e-01
1.898289e+00,2.304433e-01,6.456822e-01
1.190006e+00,7.596004e-01,4.049755e-01
3.544080e-01,2.598565e+00,3.981398e-01
1.394683e+00,1.500474e-02,9.792906e-01
1.288509e+00,1.754729e+00,1.042479e-01
4.019097e-01,2.571772e+00,3.557168e-01
7.210786e-01,2.512431e-01,8.342968e-01
1.361807e+00,2.197993e+00,5.012461e-02
1.433227e+00,2.959637e+00,1.438121e-02
5.886396e-01,3.426805e-01,8.173276e-01
3.946558e-01,1.904300e+00,4.716381e-01
1.820793e+00,1.944563e+00,2.899455e-02
6.088800e-01,2.635211e+00,2.009846e-01
7.525420e-01,2.863455e+00,1.159182e-01
1.281713e+00,1.612291e+00,1.266290e-01
7.324271e-01,5.781992e-01,6.547585e-01
4.410697e-01,1.541304e+00,5.067070e-01
1.514246e+00,1.077252e+00,1.956899e-01
1.446204e+00,6.478763e-01,3.918167e-01
5.967331e-01,5.606053e-01,7.156731e-01
1.937231e+00,1.526024e+00,5.201306e-02
9.761509e-01,6.404887e-01,5.351471e-01
1.850599e+00,2.772787e+00,5.908774e-03
1.178061e+00,2.000506e+00,9.473069e-02
5.381058e-01,1.533435e+00,4.381691e-01
1.839791e+00,1.951958e+00,2.756539e-02
1.100071e+00,2.776376e+00,4.715995e-02
6.250575e-01,1.675774e+00,3.508294e-01
1.255476e+00,6.376567e-02,9.230644e-01
1.077576e+00,1.351056e+00,2.331985e-01
9.635068e-01,1.918924e+00,1.574108e-01
1.904255e+00,2.277012e+00,1.308863e-02
1.451036e+00,2.981798e+00,1.321111e-02
1.591071e+00,1.745543e+00,6.220735e-02
1.130109e+00,1.489678e+00,1.857230e-01
1.583273e+00,2.966760e-01,6.251779e-01
1.946843e-01,8.972716e-01,8.397218e-01
1.519250e-01,1.350028e-01,9.796986e-01
9.493103e-01,4.370507e-01,6.604085e-01
7.961522e-01,1.141307e+00,4.030663e-01
7.538838e-01,1.915841e+00,2.359061e-01
3.504931e-01,1.943523e+00,5.060137e-01
5.381268e-01,2.515925e+00,2.582346e-01
1.479923e+00,6.141783e-01,4.029525e-01
1.163316e-01,8.634458e-02,9.900057e-01
1.573381e+00,2.497759e+00,1.964510e-02
1.085219e+00,2.573878e+00,6.122365e-02
1.309735e+00,1.251443e+00,1.941627e-01
1.550321e+00,1.774553e+00,6.385586e-02
3.160334e-01,6.530782e-01,8.135121e-01
1.748571e+00,1.650511e+00,5.579695e-02
1.192990e+00,7.228692e-01,4.221581e-01
1.415873e+00,1.634469e+00,9.884518e-02
9.666140e-01,1.925482e+00,1.554863e-01
5.195909e-01,9.450325e-01,6.119955e-01
1.518997e+00,2.907840e-01,6.429424e-01
1.663999e-01,2.815985e+00,6.258907e-01
3.048506e-01,2.200178e+00,5.113374e-01
8.260242e-01,3.017725e-01,7.793685e-01
1.801909e+00,1.607994e+00,5.516320e-02
1.407937e+00,1.899561e+00,6.894393e-02
6.883293e-01,7.607376e-01,5.923616e-01
2.605133e-01,2.631367e+00,5.038351e-01
1.209976e+00,1.027699e+00,2.883758e-01
1.264625e+00,1.669287e+00,1.211141e-01
2.738447e-01,2.995597e+00,4.402870e-01
2.435093e-01,2.135743e+00,5.944770e-01
1.329137e+00,9.730087e-01,2.743743e-01
5.869439e-01,5.508501e-01,7.237436e-01
1.741956e+00,1.027756e+00,1.669091e-01
1.939674e+00,4.564688e-01,4.125489e-01
1.173668e+00,8.411808e-01,3.725936e-01
9.023361e-01,1.193134e+00,3.407494e-01
1.420194e+00,2.769913e+00,1.956888e-02
1.707960e+00,1.044535e+00,1.679609e-01
1.654491e+00,5.069222e-01,4.322729e-01
7.526248e-01,1.950484e+00,2.303899e-01
1.519055e+00,1.864280e+00,5.889822e-02
1.675437e+00,1.426575e-01,7.874040e-01
1.639845e+00,2.732692e+00,1.131992e-02
1.176840e+00,1.412118e+00,1.897901e-01
4.711370e-01,1.364925e+00,5.256780e-01
1.531053e-01,2.542299e+00,6.775721e-01
8.427177e-01,5.359179e-01,6.365913e-01
2.989630e-01,6.918098e-01,8.131615e-01
1.905184e+00,1.596422e+00,4.776427e-02
1.445267e+00,6.794126e-01,3.745865e-01
9.824652e-01,2.819614e+00,6.265120e-02
8.106684e-01,4.952746e-01,6.693130e-01
4.369666e-01,2.688464e+00,3.088903e-01
1.610235e+00,9.751352e-01,2.080042e-01
1.582247e+00,1.894679e+00,4.989417e-02
1.862561e+00,3.480098e-01,5.229919e-01
1.029612e+00,2.137099e+00,1.107607e-01
6.667968e-01,1.421723e+00,3.875153e-01
5.334489e-01,5.583114e-01,7.424271e-01
1.300446e+00,1.335702e+00,1.760463e-01
3.529261e-01,9.556099e-01,7.137235e-01
9.931277e-01,3.040049e-01,7.394004e-01
9.474433e-01,1.105007e+00,3.510131e-01
1.541232e+00,1.219866e+00,1.525754e-01
1.394136e+00,1.710020e+00,9.218103e-02
1.289940e+00,6.056796e-01,4.578149e-01
1.893974e+00,1.068329e+00,1.322069e-01
7.209578e-01,8.824823e-01,5.292827e-01
1.759365e+00,9.635174e-01,1.835664e-01
1.000470e+00,2.362647e+00,9.406616e-02
1.973831e+00,8.470667e-02,8.460332e-01
1.927158e+00,1.514631e+00,5.399133e-02
1.581881e+00,1.751247e+00,6.264543e-02
4.638799e-01,1.840063e-01,9.181846e-01
6.942942e-01,1.080404e+00,4.723106e-01
8.599723e-01,1.111938e+00,3.843369e-01
8.797312e-01,6.301815e-01,5.744224e-01
1.949683e+00,4.899363e-01,3.847274e-01
1.171682e+00,2.376914e+00,6.172982e-02
1.056033e+00,1.060307e+00,3.263714e-01
8.477262e-01,2.244388e+00,1.491763e-01
1.995667e-01,2.894757e+00,5.611892e-01
1.416752e+00,1.012528e+00,2.382341e-01
4.364020e-01,1.926055e+00,4.314800e-01
2.865848e-01,2.255054e+00,5.239996e-01
1.514325e+00,2.610588e+00,1.919168e-02
1.147821e+00,2.666008e+00,4.688303e-02
1.686066e+00,1.386074e+00,9.661599e-02
3.519677e-01,2.857595e+00,3.657587e-01
5.471038e-01,2.260710e+00,2.902993e-01
1.684438e+00,6.747504e-01,3.209162e-01
1.048679e+00,2.827556e+00,5.155022e-02
5.483941e-01,2.169446e+00,3.043090e-01
8.658052e-01,9.270335e-02,9.228736e-01
1.068978e+00,5.619357e-01,5.484293e-01
7.061623e-01,9.871505e-01,4.980332e-01
1.979928e-01,1.504640e+00,7.423698e-01
7.756804e-01,1.352660e+00,3.502067e-01
1.610063e+00,2.101481e+00,3.392793e-02
1.575489e+00,1.183722e+00,1.549053e-01
1.511891e+00,2.549823e+00,2.117247e-02
1.808380e+00,1.009491e+00,1.611300e-01
7.289240e-01,1.799818e+00,2.692996e-01
2.482716e-01,1.616782e+00,6.693815e-01
1.311146e+00,2.527962e+00,3.635127e-02
1.503182e+00,2.478541e+00,2.409629e-02
8.955815e-01,1.281422e+00,3.173919e-01
1.284944e+00,7.829182e-01,3.656764e-01
7.565878e-01,1.538334e+00,3.122707e-01
1.315815e+00,3.355162e-01,6.430856e-01
6.799683e-01,6.752029e-01,6.318416e-01
1.979382e+00,6.378966e-01,2.829059e-01
7.564659e-01,2.575626e+00,1.425057e-01
1.276273e+00,1.286573e+00,1.935888e-01
1.677350e+00,7.992316e-01,2.616909e-01
1.559639e+00,7.412509e-01,3.147162e-01
1.256450e+00,6.312761e-01,4.524099e-01
9.750540e-01,1.022321e+00,3.690518e-01
9.802663e-01,1.142640e+00,3.262498e-01
7.804660e-01,2.953225e+00,9.976963e-02
1.617936e+00,1.367120e+00,1.094909e-01
7.591605e-01,7.715810e-01,5.566861e-01
7.038436e-01,1.694728e+00,3.033634e-01
1.303757e+00,1.343263e-01,8.393489e-01
5.009748e-01,2.987620e+00,2.238627e-01
1.546887e+00,2.910020e+00,1.109265e-02
1.092355e+00,2.909290e+00,4.166987e-02
1.449340e+00,1.004455e+00,2.332144e-01
