# ===== no_noise =====
# q1 q2 r F
9.758762e-04 8.710982e-04 4.030449e-01 5.291185e+04
5.167840e-04 7.143728e-04 9.622184e-02 3.585804e+05
3.236335e-04 8.019264e-04 6.208959e-01 -2.756339e+04
7.953910e-04 3.401107e-04 1.227000e-01 1.641225e+05
2.715614e-04 8.150103e-04 3.517709e-01 5.172585e+04
4.395324e-04 8.103473e-05 5.123378e-01 -4.580788e+03
7.937792e-05 8.949218e-04 8.754803e-01 -1.089695e+04
2.632539e-05 5.480448e-04 4.986111e-01 6.536780e+03
9.626858e-04 8.174805e-04 7.052362e-01 1.925778e+04
8.361441e-04 4.528660e-04 9.928887e-01 2.266943e+04
6.962782e-04 6.439341e-04 1.401742e-01 1.848730e+05
4.095440e-04 5.268763e-04 2.819842e-01 3.617941e+04
1.741210e-04 7.318579e-04 4.006303e-01 1.664994e+04
1.572806e-04 8.254835e-05 4.276099e-01 -1.651810e+03
2.509927e-04 6.129173e-05 4.169109e-01 6.252317e+03
5.496774e-04 2.478561e-04 9.085349e-01 1.806957e+04
7.148813e-04 1.603851e-04 7.168923e-01 1.605963e+04
6.605372e-04 8.719118e-04 6.118262e-01 -4.583720e+03
2.806540e-04 2.199948e-04 3.162790e-01 1.876253e+04
9.549104e-04 9.758894e-04 8.255525e-01 1.125010e+04
7.381590e-04 3.375589e-04 9.555099e-01 3.627601e+03
5.547997e-04 1.829358e-04 8.229863e-01 2.526417e+03
6.121090e-04 7.899088e-04 1.154945e-02 3.258444e+07
4.201805e-04 6.590491e-04 6.400374e-01 2.527696e+04
2.484833e-04 4.986975e-04 6.062403e-02 3.017641e+05
3.566167e-04 5.558082e-04 2.650311e-01 7.331194e+03
7.580883e-04 7.194826e-04 6.892945e-02 1.025684e+06
1.537910e-05 2.292263e-04 6.077575e-01 2.964778e+03
1.169566e-04 9.963376e-04 6.897240e-01 2.200617e+04
4.695664e-05 9.748184e-04 1.233428e-01 3.676566e+04
4.168807e-05 6.506754e-04 3.900005e-01 -1.209983e+04
8.556051e-04 2.003429e-04 4.616741e-01 4.726922e+04
7.039542e-04 6.805480e-04 3.753625e-01 3.483342e+04
4.746997e-04 7.312621e-05 1.298148e-01 3.906641e+04
9.873633e-05 3.162185e-05 4.247583e-01 -2.288718e+03
4.921243e-04 2.584252e-04 7.536663e-01 1.060588e+04
4.739983e-04 4.631603e-04 8.029759e-02 3.196245e+05
1.740287e-04 8.684042e-04 8.937821e-02 1.897010e+05
4.344178e-04 7.274419e-04 3.612236e-01 3.880817e+04
3.991062e-04 7.429638e-04 9.423085e-01 1.705422e+04
6.162342e-04 4.260678e-04 6.718869e-01 1.522697e+02
6.354586e-04 3.465891e-04 6.818833e-01 -4.953131e+03
4.625871e-05 3.716677e-04 3.683008e-01 6.498158e+03
3.752380e-04 9.876619e-04 5.977242e-01 2.435929e+04
6.262341e-04 4.106908e-05 2.002987e-02 5.727202e+05
5.036331e-04 8.671645e-04 6.397351e-01 2.675460e+04
8.566334e-04 5.790967e-04 9.141541e-01 2.873995e+04
6.590349e-04 4.391768e-04 6.164477e-01 -7.915749e+03
1.637715e-04 7.255324e-04 8.749616e-01 -1.208842e+04
7.149818e-05 4.871823e-04 7.267333e-01 -1.668683e+03
6.427769e-04 8.735498e-04 1.293528e-01 3.066424e+05
2.748480e-05 9.008012e-04 9.034288e-01 -8.178671e+03
5.861898e-04 4.222992e-04 7.577941e-02 4.093249e+05
9.402900e-04 2.775510e-04 5.386278e-01 1.491919e+04
5.758987e-04 5.927580e-04 1.507158e-01 1.357388e+05
3.887818e-04 9.124510e-04 2.158954e-02 6.818946e+06
6.436449e-04 2.114515e-04 4.278139e-01 -1.451421e+04
4.587946e-04 6.233436e-04 3.020903e-01 3.270031e+04
5.460712e-04 6.319287e-04 4.911405e-01 -2.149783e+04
9.415233e-04 7.333799e-04 5.814279e-01 3.467709e+04
3.867165e-04 1.324361e-04 5.330168e-02 1.595124e+05
9.612294e-04 7.161091e-04 1.317733e-01 4.086283e+05
9.054453e-04 9.091235e-04 5.630560e-01 6.052537e+04
1.965953e-04 1.805034e-04 3.497357e-01 -3.151669e+02
7.029194e-05 2.383058e-04 7.318818e-01 -1.432074e+03
1.016772e-04 9.714237e-04 6.557687e-01 1.810482e+04
1.920360e-05 1.817960e-04 8.471483e-01 2.748380e+04
9.534852e-05 8.545307e-04 6.955679e-01 -2.487654e+04
6.833238e-04 4.927856e-04 4.356318e-01 -1.282892e+04
7.211746e-05 2.479838e-04 6.762370e-01 -9.670113e+03
3.196567e-04 8.708792e-04 2.826274e-01 4.071947e+04
8.450304e-04 4.458599e-04 3.132504e-01 4.252334e+04
2.424866e-05 5.153025e-04 7.910953e-01 1.741474e+04
8.146540e-04 3.598741e-04 4.519553e-01 -6.425448e+03
2.825729e-04 5.933579e-04 8.003965e-01 -3.496287e+04
1.190467e-04 1.643603e-04 8.241981e-01 1.408254e+04
6.970404e-04 3.916905e-04 8.589867e-01 -1.001669e+04
6.293139e-04 9.694429e-04 9.174689e-01 -2.600437e+04
8.775945e-04 2.588753e-04 4.366754e-01 1.304806e+04
7.353360e-04 6.570799e-04 3.256782e-01 5.373204e+04
8.036774e-04 3.258649e-04 5.863768e-01 4.880917e+03
2.827525e-04 7.736997e-04 3.774607e-01 6.427225e+03
1.782621e-04 1.317428e-04 6.050634e-01 -1.990816e+03
7.508641e-04 9.698512e-04 7.085300e-01 7.070450e+03
8.070279e-04 4.543358e-04 6.915210e-01 -1.482549e+04
9.905146e-04 2.368144e-04 3.808074e-01 3.027471e+03
4.132051e-04 7.442325e-05 1.751916e-01 1.740598e+04
3.726461e-04 1.705881e-04 4.362240e-01 8.185821e+03
7.766365e-04 5.202542e-04 1.511682e-01 1.616619e+05
3.414627e-04 3.376662e-04 8.911961e-01 -1.472788e+04
9.308266e-04 8.290545e-04 3.524187e-01 5.293484e+04
8.585543e-04 4.314566e-04 1.629151e-01 9.039550e+04
4.295650e-04 2.494656e-04 3.519328e-02 7.806965e+05
7.511202e-04 6.175278e-04 6.493642e-01 3.290946e+04
7.547883e-04 7.070704e-04 6.405333e-01 -1.205593e+04
1.040207e-04 1.678749e-04 3.471981e-01 -8.137668e+03
9.026504e-04 1.684516e-04 8.099477e-02 2.136748e+05
5.057471e-04 3.763476e-05 4.155326e-01 2.117573e+04
8.266310e-04 7.366656e-04 3.181053e-01 4.687892e+04
3.207296e-04 6.641407e-04 6.803494e-01 -7.015859e+03
8.956277e-04 4.751562e-04 6.097215e-01 -2.143053e+04
3.898125e-04 8.443263e-04 3.709478e-01 2.316956e+04
1.182681e-05 8.058645e-04 2.257136e-01 3.458198e+04
9.054766e-04 5.857690e-04 9.881556e-01 9.351854e+03
9.219539e-05 8.684030e-04 4.594616e-01 3.050569e+03
3.199943e-04 2.066354e-04 6.913915e-01 6.432652e+03
9.501119e-04 1.128077e-04 1.491474e-01 4.313662e+04
9.506565e-04 2.704799e-04 4.907338e-01 -3.499586e+03
5.738645e-04 5.802977e-05 3.726135e-02 2.288907e+05
6.322054e-04 5.316384e-04 5.104006e-01 1.523605e+04
4.489971e-04 9.366691e-04 9.643772e-01 4.349097e+03
2.939176e-04 4.030420e-05 3.903646e-01 -1.501540e+04
3.293359e-04 1.229878e-04 4.860605e-02 1.751285e+05
6.728459e-04 4.527468e-04 4.064623e-02 1.668349e+06
7.526222e-04 9.339411e-04 3.941069e-01 3.177623e+04
7.917875e-04 3.168399e-04 1.684247e-01 9.564597e+04
7.898285e-04 5.077276e-04 3.311858e-02 3.278834e+06
9.211490e-05 4.253129e-05 7.586515e-01 -1.253778e+04
4.949259e-04 1.491949e-04 4.639378e-01 -9.155547e+03
5.850120e-05 9.866435e-04 2.963523e-01 -2.262557e+04
5.499794e-04 9.651536e-04 9.010824e-01 1.347433e+04
4.420890e-04 5.935041e-06 1.249776e-01 -2.799166e+04
8.878165e-04 9.518600e-04 9.563596e-01 -1.148523e+04
3.515641e-04 6.394808e-04 3.208271e-01 -1.380425e+04
1.179499e-04 8.680504e-04 8.895196e-01 -2.233826e+02
1.438487e-04 4.552851e-04 6.069134e-01 -8.233979e+02
7.617491e-04 5.160804e-04 8.284403e-01 -1.139319e+02
6.185998e-04 4.893577e-04 9.841730e-01 -1.398747e+04
1.020216e-04 6.671974e-04 2.955214e-01 -1.187909e+04
8.502270e-05 1.405116e-04 9.615241e-01 7.597699e+03
7.012682e-04 3.094362e-05 3.955871e-01 -7.623412e+03
7.369024e-05 3.086220e-04 3.916568e-01 6.429757e+03
8.220382e-04 7.049761e-04 3.469832e-01 2.900984e+04
7.065360e-04 2.026516e-04 5.459935e-01 7.234993e+03
8.226743e-05 6.737590e-04 1.626036e-01 3.984386e+04
8.575288e-05 9.699421e-04 5.581744e-01 1.184382e+04
9.866529e-04 9.480682e-05 5.462878e-01 -3.826591e+03
3.748965e-04 6.729295e-04 7.642828e-01 8.026458e+03
3.712715e-04 4.443065e-04 8.353135e-01 -1.752020e+03
8.129868e-04 8.682741e-04 4.460369e-01 3.202459e+04
9.473013e-04 1.779726e-04 3.093099e-01 1.059616e+04
9.860151e-04 6.929333e-04 2.667415e-01 8.368070e+04
7.536248e-04 8.382772e-04 2.026776e-01 1.416753e+05
3.768833e-04 9.446696e-04 6.707111e-02 6.954970e+05
8.441722e-05 6.835648e-04 3.490235e-01 -1.210843e+04
7.773698e-04 4.976776e-04 2.775452e-01 2.278005e+04
5.588458e-04 6.182294e-04 9.667532e-01 -2.245890e+04
4.247978e-04 8.690361e-04 5.621317e-01 -9.109057e+03
9.064480e-04 5.710391e-04 3.538043e-01 3.974338e+04
1.120863e-04 3.135667e-05 5.846629e-01 -1.429140e+04
4.931325e-04 9.310177e-04 1.478047e-01 1.972065e+05
1.234229e-05 6.898372e-04 4.496033e-01 9.379328e+02
4.691920e-04 6.768369e-04 6.299720e-01 -2.452117e+04
5.724697e-05 2.164595e-04 4.940089e-01 1.100888e+04
1.196991e-04 6.592266e-04 4.077610e-01 1.732942e+04
1.184087e-04 3.944705e-04 9.939099e-01 -1.558719e+04
6.495611e-04 6.515817e-04 8.815116e-01 1.166634e+04
7.462988e-04 1.074864e-04 6.271719e-01 -1.196579e+04
5.837854e-04 6.581875e-04 5.736836e-01 1.206943e+04
9.622104e-04 9.994143e-04 6.244539e-01 1.797934e+03
3.754957e-04 4.916383e-05 2.092990e-01 -2.510042e+04
2.864264e-04 9.771970e-04 4.011864e-01 9.466102e+03
8.687305e-04 4.075011e-04 4.906494e-02 1.320005e+06
2.243722e-04 8.708827e-04 4.807906e-01 1.192277e+03
9.632593e-04 7.826031e-04 5.475943e-01 3.524854e+03
1.314232e-05 5.674492e-04 2.354722e-01 -5.233685e+03
9.699089e-04 7.387108e-04 9.643886e-01 1.126430e+04
4.411675e-05 8.786370e-04 9.103601e-01 -3.027972e+02
8.912520e-04 4.047362e-04 7.249218e-01 9.111221e+03
5.281734e-04 3.277061e-04 5.380528e-01 -5.421416e+03
9.929718e-04 6.679258e-04 8.712695e-01 2.673224e+04
7.472277e-05 8.080381e-04 1.393458e-01 9.005312e+03
5.543004e-04 7.625228e-04 7.926047e-01 1.390361e+04
9.693332e-04 7.980158e-04 1.335726e-01 4.088126e+05
5.235747e-04 4.361477e-04 7.962686e-01 1.098580e+04
6.297692e-04 8.180164e-04 2.830099e-01 5.456001e+04
6.960529e-04 1.210888e-04 8.783197e-01 -7.529269e+03
4.550865e-04 5.449446e-04 9.446017e-01 1.919123e+04
6.279305e-04 6.752902e-06 1.573080e-01 -2.138526e+04
5.847300e-04 3.252612e-04 4.680488e-01 -7.824956e+03
9.012569e-04 3.670951e-04 9.811775e-01 -3.315587e+03
4.640093e-05 3.967765e-04 4.885734e-01 2.063340e+04
2.816822e-04 6.957717e-04 8.649120e-01 8.473769e+03
9.504611e-04 3.891695e-04 5.928442e-01 -6.135007e+03
8.903735e-04 4.492449e-04 3.815766e-01 1.969801e+04
4.562011e-04 2.383066e-04 2.929257e-01 1.492899e+03
6.205125e-04 3.738785e-04 2.111909e-01 3.532621e+04
2.781038e-04 2.280424e-04 7.641802e-01 1.674735e+04
1.889330e-04 7.412273e-05 3.926751e-01 -2.128386e+04
4.642347e-04 6.038451e-04 5.161627e-01 3.537840e+04
3.539989e-04 6.685446e-04 4.974022e-01 2.194330e+04
5.840725e-04 6.198709e-04 5.815062e-01 2.720043e+04
7.865690e-05 4.640305e-04 8.669214e-01 -7.021886e+03
9.744204e-04 3.804060e-04 9.809320e-01 1.047468e+03
9.862245e-04 8.634703e-04 4.135084e-01 2.168309e+04
6.984636e-04 5.195627e-04 8.292437e-01 -3.708560e+03
5.365603e-04 4.797027e-04 7.668825e-01 1.188787e+04
3.102181e-04 2.661642e-05 5.777937e-01 2.110341e+04
8.139812e-04 3.419066e-04 9.564867e-01 -1.510278e+04
6.850464e-04 3.808154e-04 2.084698e-01 4.807577e+04
1.634543e-04 3.994240e-04 1.181716e-01 3.959286e+04
9.110163e-04 5.805922e-04 8.554223e-01 -1.598952e+04
8.227147e-04 5.340689e-04 4.447583e-01 2.949640e+04
9.498501e-04 6.082972e-04 8.484992e-01 -4.449457e+03
7.259938e-04 7.651184e-04 8.941593e-01 3.097886e+03
6.138018e-04 8.131728e-04 7.183302e-02 8.623244e+05
4.188248e-04 7.184050e-04 8.846301e-01 -9.260637e+03
9.327958e-04 9.555682e-04 4.538359e-01 3.879193e+04
8.661978e-04 1.921435e-05 5.153282e-01 -2.910294e+03
4.617345e-05 1.965822e-04 6.303266e-01 -5.785674e+03
2.734061e-05 8.555312e-06 9.271188e-01 -1.173391e+04
3.770869e-04 6.478272e-04 2.892493e-02 2.630065e+06
8.107428e-04 8.981325e-04 4.820750e-01 5.480953e+04
9.872889e-04 2.442388e-04 6.908448e-01 6.795853e+03
1.512665e-04 9.271075e-04 7.254799e-01 1.844403e+04
5.945366e-04 6.120712e-05 6.956071e-01 -2.172197e+04
3.815100e-04 9.345016e-04 1.430908e-01 1.590806e+05
9.699445e-04 3.522711e-04 3.064016e-01 1.503924e+04
8.422768e-04 1.023194e-04 3.651284e-01 -1.798355e+04
8.384904e-04 4.863859e-04 8.063928e-01 -6.273857e+03
4.692245e-04 2.575198e-04 2.859723e-01 3.248608e+04
4.154047e-04 2.855880e-04 2.185979e-01 3.762507e+04
2.741337e-04 3.079827e-04 9.578735e-01 4.742326e+03
5.731912e-05 8.032229e-04 1.877465e-02 1.149532e+06
8.648577e-04 5.396221e-04 9.978426e-01 1.051455e+03
8.130881e-04 3.119964e-04 6.800531e-01 9.792031e+03
9.997180e-04 6.107234e-04 8.301846e-01 1.079211e+04
9.966402e-04 7.164345e-04 3.016732e-01 4.082880e+04
5.558763e-04 2.733514e-04 2.417212e-02 2.323575e+06
7.692184e-04 4.141356e-04 7.404908e-01 4.190544e+03
9.448210e-04 1.227642e-04 8.358032e-01 1.013296e+04
8.497977e-04 1.819682e-04 7.430714e-01 -3.286440e+04
2.481008e-04 6.814367e-04 1.514218e-01 6.367625e+04
4.510936e-04 1.822569e-04 7.558936e-01 3.598247e+03
1.300303e-04 5.256382e-04 7.712336e-01 1.472127e+04
9.540970e-04 7.093372e-04 6.619551e-01 2.504779e+04
6.065685e-04 1.077700e-04 7.684548e-01 1.038107e+04
2.294142e-04 5.677449e-04 8.474622e-01 -1.125756e+04
6.720290e-04 2.573062e-04 6.174681e-01 -2.666284e+04
6.185101e-04 9.629639e-04 9.771867e-02 5.544074e+05
3.588046e-04 4.840621e-04 4.927515e-01 2.256820e+04
1.144440e-04 8.061866e-04 8.687284e-02 1.323559e+05
6.719016e-04 5.506763e-04 4.134676e-01 3.090489e+04
5.207874e-04 4.436912e-05 4.130354e-01 8.134834e+03
7.725461e-04 6.335182e-04 7.534975e-02 7.810770e+05
5.206433e-04 9.514519e-04 3.553323e-01 2.631126e+04
8.523293e-04 6.020102e-04 1.198881e-01 3.188408e+05
5.523549e-04 8.193697e-04 8.101529e-01 3.308966e+04
5.613770e-04 8.843223e-04 9.482111e-01 -1.022188e+04
8.767769e-04 2.288517e-04 8.159331e-02 2.969689e+05
4.040794e-04 2.128328e-04 9.555641e-01 -4.341512e+03
1.348812e-04 6.113700e-04 5.273508e-01 2.401996e+04
2.975389e-05 4.116174e-04 3.065700e-01 -2.149391e+04
7.553821e-04 8.400214e-04 8.609345e-02 7.790599e+05
6.206892e-04 9.001231e-04 5.056180e-01 7.776539e+03
7.043757e-04 3.540680e-04 7.965704e-01 -1.926810e+04
2.137512e-04 2.376337e-04 7.100156e-01 4.426651e+03
1.372351e-04 7.807450e-04 5.972375e-02 2.863111e+05
1.553012e-05 2.755312e-04 8.217282e-02 -7.915939e+03
3.512370e-04 8.227917e-04 4.088445e-01 -8.607917e+03
5.903278e-04 4.243145e-04 3.023376e-01 2.315550e+04
3.928518e-04 6.678823e-04 2.400605e-01 3.952182e+04
4.380374e-04 9.643978e-05 2.881945e-01 1.340658e+04
9.042545e-04 6.242355e-04 8.054479e-01 2.312117e+04
3.489072e-04 4.523159e-04 9.299358e-01 6.833642e+02
5.144755e-04 5.870219e-04 4.110517e-01 4.596317e+04
7.838694e-04 1.688462e-04 9.070499e-01 5.058892e+03
3.971462e-04 7.371369e-04 3.282807e-01 1.883990e+04
6.224646e-04 8.629343e-04 4.816726e-01 -5.150551e+03
8.625013e-04 2.175231e-04 2.337687e-01 2.663224e+04
9.495711e-04 9.661884e-05 6.440713e-01 -3.431283e+03
1.479264e-04 2.461495e-05 9.791913e-01 1.550575e+04
9.266610e-04 6.423295e-04 6.074582e-01 2.195240e+04
4.926242e-04 6.074869e-04 3.642359e-01 1.278022e+03
2.589861e-04 5.471507e-04 6.513393e-01 5.778031e+03
4.596766e-04 2.327151e-04 1.316915e-01 6.627168e+04
9.800525e-04 3.915151e-04 8.897725e-01 2.897546e+04
4.931255e-04 5.948819e-04 5.080531e-01 2.451585e+04
3.294229e-04 4.972701e-04 4.548562e-01 1.937610e+04
6.337675e-04 9.877977e-04 5.900061e-01 1.713562e+04
2.409055e-04 1.373033e-04 6.285360e-01 7.008860e+03
7.678746e-05 6.954494e-04 8.105805e-02 9.319829e+04
1.297508e-04 4.049144e-04 6.857910e-01 -2.046830e+04
1.289178e-04 4.287714e-04 2.495124e-01 2.352178e+03
1.527508e-04 7.178802e-04 7.168131e-01 -1.052837e+04
1.396883e-04 6.927437e-04 8.243094e-01 7.388892e+03
6.412339e-04 9.912647e-04 8.059189e-01 2.861827e+04
1.826982e-04 1.292659e-04 5.569760e-01 -8.933548e+03
3.463216e-04 1.050055e-04 5.249682e-01 -3.732427e+04
8.968916e-04 7.246145e-04 1.514472e-01 2.480910e+05
4.744877e-04 5.788085e-04 7.775927e-01 1.880045e+04
6.678902e-04 2.748865e-04 2.786953e-01 2.991183e+04
1.731476e-04 8.033995e-05 5.017285e-01 7.395358e+03
1.930967e-04 8.657259e-05 2.914314e-01 -2.741546e+03
4.182775e-05 8.942967e-04 1.424901e-01 -4.043745e+03
1.697661e-04 1.926755e-04 6.332621e-01 9.035263e+03
2.793117e-04 3.240482e-04 6.378871e-02 1.865315e+05
1.778335e-04 2.274297e-04 7.511588e-01 3.583270e+04
8.961383e-05 3.556413e-04 3.244109e-01 1.191395e+04
1.215152e-04 7.035442e-05 1.013335e-02 7.391179e+05
4.613180e-04 5.195407e-04 5.160178e-01 -1.758222e+03
2.071274e-04 6.854495e-05 5.638339e-02 3.865115e+04
3.649056e-04 8.005562e-04 2.834079e-01 2.883837e+04
5.039139e-04 2.344784e-04 7.099067e-01 2.010121e+04
6.907044e-04 5.404719e-04 7.206273e-02 6.492580e+05
4.027283e-05 8.801990e-04 8.409451e-01 -1.133680e+04
7.996110e-04 6.512265e-04 1.378172e-02 2.467742e+07
6.282725e-04 5.334248e-04 2.543556e-01 4.736356e+04
8.267727e-05 3.250094e-04 7.434950e-01 1.282389e+04
8.737050e-04 3.336689e-04 3.231074e-01 1.530497e+04
9.209515e-04 6.698175e-04 1.108735e-01 4.569760e+05
6.201688e-05 9.941452e-04 3.666316e-01 9.135779e+03
2.776008e-04 6.621774e-04 2.776894e-01 -9.013723e+03
8.063951e-04 5.582256e-04 8.442848e-01 3.814566e+04
7.485114e-04 7.309199e-04 3.202144e-01 6.876115e+04
1.853365e-04 4.657404e-04 7.910431e-01 -5.159150e+03
2.101400e-04 6.108220e-05 8.929534e-01 -1.761411e+04
3.711016e-04 5.627345e-04 4.394792e-01 1.531991e+04
4.850385e-04 9.576677e-04 9.108437e-01 6.430217e+03
6.186365e-04 1.761276e-04 3.835449e-01 1.238895e+04
3.695447e-04 6.903149e-04 9.644376e-01 5.552149e+03
4.630722e-04 2.017328e-04 9.839663e-02 9.489711e+04
7.477235e-04 5.362919e-04 6.901491e-01 3.088636e+04
3.764652e-05 9.757977e-05 4.988759e-01 9.285490e+03
2.531845e-04 4.509206e-04 3.937723e-01 -1.029194e+04
7.136362e-04 7.564072e-04 6.363848e-01 3.393509e+04
8.953116e-04 3.482240e-04 7.068185e-01 3.204236e+04
5.121658e-04 6.652468e-04 1.431964e-02 1.498867e+07
5.325814e-04 7.956545e-04 1.752836e-01 1.058896e+05
1.080648e-04 9.272506e-04 7.159156e-01 5.670698e+03
4.479650e-04 2.354074e-04 6.697216e-01 -3.143134e+04
5.330846e-04 3.999166e-04 9.663870e-01 1.096408e+04
2.432280e-04 1.532636e-04 7.634274e-01 -8.257123e+03
2.699740e-04 9.924910e-04 9.512650e-01 3.365090e+04
3.779069e-04 9.270740e-04 7.055151e-01 -6.152230e+03
2.105113e-05 5.404172e-04 3.050717e-01 -2.611577e+04
3.227571e-04 8.421913e-04 1.143113e-01 1.794188e+05
2.122366e-04 5.214370e-04 7.840056e-01 -3.020876e+04
3.281699e-04 6.239621e-04 6.477077e-01 1.648899e+04
1.206424e-04 9.003531e-05 5.770415e-02 -3.944488e+03
8.906368e-04 7.555152e-04 3.664500e-01 4.550634e+04
5.939989e-04 1.285858e-04 9.572318e-01 -3.272655e+04
6.794232e-04 8.262416e-04 5.053971e-01 1.459757e+04
7.893821e-04 7.822461e-04 4.384018e-01 5.535992e+04
4.989438e-04 7.090360e-04 4.631226e-01 2.063862e+04
8.783337e-05 3.712422e-05 2.167939e-01 -1.328816e+04
5.375694e-04 3.038252e-04 3.750201e-01 9.937480e+03
5.872543e-04 2.638495e-04 3.761151e-01 1.013719e+04
7.456940e-04 3.607763e-04 6.183147e-02 6.402292e+05
4.322279e-04 8.855510e-05 7.698920e-01 -2.144112e+04
1.284527e-04 9.370209e-04 4.223394e-01 1.561331e+04
2.844921e-04 5.542484e-04 8.239581e-01 -4.148288e+04
3.637192e-04 3.062188e-04 8.518445e-01 -8.768296e+03
6.462713e-04 3.975845e-04 2.198741e-01 3.991442e+04
5.712075e-04 4.477553e-04 6.607799e-01 1.546962e+04
3.567406e-04 6.009937e-04 4.775590e-01 8.816000e+03
9.865287e-04 5.161637e-04 8.813552e-01 -1.675198e+04
6.061690e-04 9.194726e-04 2.235833e-01 8.436430e+04
2.379896e-04 4.974665e-04 6.810351e-01 5.495750e+03
1.026807e-04 9.921659e-04 6.116746e-01 1.174024e+03
1.537063e-04 8.515735e-04 3.023485e-01 3.541999e+03
2.467118e-04 2.093020e-04 1.452349e-01 1.426124e+04
1.615207e-04 9.306646e-04 6.551234e-01 1.436479e+04
1.873805e-04 1.172500e-04 7.412115e-01 -7.981109e+03
2.858101e-04 8.176323e-04 3.224711e-01 1.878365e+04
1.742002e-04 3.812427e-04 6.483843e-01 3.638035e+04
8.968687e-04 8.780963e-04 4.011796e-01 2.105275e+04
8.115351e-05 8.681886e-04 7.160748e-01 -2.860003e+04
5.249869e-04 8.061195e-04 2.072231e-01 1.012240e+05
4.109864e-04 7.902404e-04 8.913129e-01 -7.258475e+03
9.823962e-04 3.053745e-04 2.945355e-01 2.596162e+04
1.129269e-04 8.183836e-05 3.741081e-01 -1.199169e+04
3.984577e-04 4.035772e-04 6.751103e-02 3.130040e+05
9.695010e-04 1.743510e-04 1.203971e-01 1.305879e+05
8.656416e-04 6.952561e-04 5.207033e-01 3.287868e+04
8.172550e-04 3.467536e-04 2.749167e-01 4.759963e+04
2.586449e-04 9.756346e-04 8.371254e-01 -1.957984e+04
1.717167e-04 6.413311e-04 2.454645e-02 1.624603e+06
6.689746e-04 8.226581e-04 3.853031e-01 -1.241478e+04
9.294466e-04 1.333921e-04 3.439721e-01 -3.619682e+03
5.572061e-04 8.621525e-04 2.913435e-02 5.103434e+06
5.720411e-04 9.228344e-04 1.331247e-01 2.761180e+05
2.806991e-04 4.875749e-04 4.195062e-01 3.422584e+03
7.697234e-04 6.066467e-04 4.979359e-01 1.657174e+04
1.878567e-04 7.650450e-04 4.102468e-01 -3.421889e+03
3.243556e-04 1.756638e-04 5.356283e-01 5.084303e+03
4.260110e-04 5.030635e-04 5.991804e-01 1.770564e+04
5.081028e-04 3.992644e-04 1.982458e-02 4.614455e+06
2.431673e-04 1.472276e-04 4.694542e-01 6.288054e+03
1.157220e-04 3.681669e-04 9.638642e-01 1.543487e+04
6.110094e-04 6.910414e-05 5.238420e-01 -5.304458e+03
2.893419e-04 2.678610e-05 6.807668e-01 1.143943e+04
5.816570e-04 1.360311e-04 3.187452e-01 5.234859e+04
1.552084e-04 9.631520e-04 7.762515e-01 5.492255e+02
4.816590e-04 5.499800e-04 7.751923e-01 1.029966e+04
5.330568e-04 9.658563e-04 5.260831e-01 4.832935e+03
5.277171e-05 4.330654e-04 9.762537e-01 3.135734e+03
3.372677e-04 3.125043e-04 1.342947e-01 5.995339e+04
1.352803e-04 5.066357e-04 2.677819e-02 8.624050e+05
6.431160e-05 4.400722e-04 7.724566e-01 -1.600205e+04
9.899703e-04 1.065590e-04 8.090840e-01 4.773446e+03
3.230315e-04 6.411855e-04 1.290052e-01 1.354432e+05
8.100646e-04 2.168221e-04 2.729270e-01 2.842580e+04
2.553860e-04 6.199684e-04 2.737684e-02 1.914651e+06
6.818212e-04 6.505509e-04 3.003755e-01 4.037741e+04
7.604676e-04 1.528728e-04 7.754105e-01 1.381998e+04
5.960431e-04 6.228828e-05 5.227809e-01 5.720574e+03
4.721046e-04 7.809808e-04 3.546146e-01 1.103850e+04
4.124291e-04 4.603406e-04 3.780219e-01 1.707586e+04
3.495194e-04 5.910563e-05 1.134009e-02 1.428221e+06
9.295996e-04 9.948715e-04 3.068025e-01 7.813286e+04
8.307888e-04 5.872278e-05 6.499942e-01 4.088393e+03
9.650619e-04 6.953402e-04 9.744525e-01 1.114212e+04
1.251729e-04 9.836952e-04 8.485902e-01 -1.762268e+04
7.311366e-04 2.399409e-04 3.335901e-02 1.434197e+06
9.384021e-04 1.431071e-04 8.995750e-01 1.070756e+04
1.820518e-04 1.222636e-04 7.853664e-01 -1.102956e+04
6.742977e-05 3.039719e-04 7.825724e-01 -2.447137e+04
7.413795e-04 1.019448e-04 4.634158e-01 8.293269e+02
5.748986e-04 6.924692e-04 4.040252e-01 1.474007e+04
8.419869e-04 6.322951e-05 3.098866e-01 6.806837e+03
1.406326e-04 5.099127e-04 7.503791e-02 1.086431e+05
7.954720e-04 9.967002e-04 2.359530e-01 9.568355e+04
2.024257e-04 8.141563e-04 2.541376e-01 1.668338e+04
1.644923e-04 6.156042e-04 4.892363e-01 -1.120496e+03
1.651015e-04 3.069474e-04 7.499700e-01 1.101901e+04
8.147601e-04 6.242719e-04 4.790717e-01 8.674545e+03
6.655320e-04 5.275144e-04 6.726600e-02 7.245895e+05
5.235424e-04 4.266573e-04 9.582119e-01 -2.861163e+04
3.594717e-04 1.315797e-04 9.432971e-01 2.160229e+04
8.773233e-04 8.867176e-04 7.873376e-01 7.667875e+03
3.930527e-04 4.503349e-04 9.914146e-01 1.546785e+04
